1.000000 -0.618034
1500520536206896300000.000000 -187648.000000
2427893228399975500000.000000 3328.000000
3928413764606871700000.000000 -184320.000000
6356306993006847700000.000000 343040.000000
10284720757613720000000.000000 -164864.000000
16641027750620568000000.000000 -669696.000000
26925748508234288000000.000000 -835584.000000
43566776258854857000000.000000 593920.000000
70492524767089141000000.000000 -7831552.000000
114059301025944010000000.000000 7938048.000000
184551825793033150000000.000000 -13467648.000000
298611126818977150000000.000000 -5537792.000000
483162952612010300000000.000000 -19005440.000000
781774079430987490000000.000000 9043968.000000
1264937032042997800000000.000000 -64225280.000000
2046711111473985100000000.000000 -189399040.000000
3311648143516982700000000.000000 -304873472.000000
5358359254990968400000000.000000 476577792.000000
8670007398507951000000000.000000 -696778752.000000
14028366653498919000000000.000000 -220200960.000000
22698374052006868000000000.000000 -3063939072.000000
36726740705505786000000000.000000 -1956642816.000000
59425114757512654000000000.000000 -1547698176.000000
96151855463018439000000000.000000 -3506438144.000000
155576970220531080000000000.000000 -13639876608.000000
251728825683549520000000000.000000 -3254779904.000000
407305795904080640000000000.000000 17481859072.000000
659034621587630100000000000.000000 -110125645824.000000
1066340417491710700000000000.000000 18589155328.000000
1725375039079340800000000000.000000 -91536490496.000000
2791715456571051900000000000.000000 201863462912.000000
4517090495650392700000000000.000000 -334470578176.000000
7308805952221445100000000000.000000 417148698624.000000
11825896447871837000000000000.000000 -1356135923712.000000
19134702400093282000000000000.000000 -49392123904.000000
30960598847965122000000000000.000000 792421466112.000000
50095301248058406000000000000.000000 -614180323328.000000
81055900096023528000000000000.000000 -3384434229248.000000
131151201344081930000000000000.000000 -12790412607488.000000
212207101440105450000000000000.000000 -1941325217792.000000
343358302784187340000000000000.000000 -49924699848704.000000
555565404224292760000000000000.000000 -30099130810368.000000
898923707008480110000000000000.000000 -23089744183296.000000
1454489111232773000000000000000.000000 87548613361664.000000
2353412818241253100000000000000.000000 -163277476724736.000000
3807901929474025800000000000000.000000 -357341279027200.000000
6161314747715278700000000000000.000000 -346346162749440.000000
9969216677189304500000000000000.000000 -248489627877376.000000
16130531424904583000000000000000.000000 -594835790626816.000000
26099748102093888000000000000000.000000 -842225906876416.000000
42230279526998473000000000000000.000000 813638604554240.000000
68330027629092365000000000000000.000000 831230790598656.000000
110560307156090850000000000000000.000000 3360107534483456.000000
178890334785183210000000000000000.000000 -10379389766205440.000000
289450641941274060000000000000000.000000 -7019282231721984.000000
468340976726457270000000000000000.000000 -17381079811883008.000000
757791618667731330000000000000000.000000 -24417954229649408.000000
1226132595394188700000000000000000.000000 30258559996395520.000000
1983924214061920000000000000000000.000000 -110760403335643140.000000
3210056809456108700000000000000000.000000 -80501843339247616.000000
5193981023518028100000000000000000.000000 -767863736466669570.000000
8404037832974136800000000000000000.000000 84442493013196800.000000
13598018856492165000000000000000000.000000 -683421243453472770.000000
22002056689466302000000000000000000.000000 -598978750440275970.000000
35600075545958467000000000000000000.000000 -1281274093986906100.000000
57602132235424769000000000000000000.000000 -1882504644240867300.000000
93202207781383226000000000000000000.000000 -12384898975268864000.000000
150804340016807990000000000000000000.000000 657525545596092420.000000
244006547798191220000000000000000000.000000 -11727373429672772000.000000
394810887814999250000000000000000000.000000 25832647462597165000.000000
638817435613190510000000000000000000.000000 -8718968878589280300.000000
1033628323428189800000000000000000000.000000 -42586038076415410000.000000
1672445759041380300000000000000000000.000000 -51305006955004690000.000000
2706074082469570000000000000000000000.000000 -93963102625458029000.000000
4378519841510950000000000000000000000.000000 -440416014759815540000.000000
7084593923980519500000000000000000000.000000 -646788964084441150000.000000
11463113765491469000000000000000000000.000000 -132585973029787400000.000000
18547707689471989000000000000000000000.000000 -779374937114228560000.000000
30010821454963458000000000000000000000.000000 -910807988639409110000.000000
48558529144435443000000000000000000000.000000 -6410243565614069200000.000000
78569350599398901000000000000000000000.000000 318206335271489770000.000000
127127879743834340000000000000000000000.000000 -6096648916361006800000.000000
205697230343233240000000000000000000000.000000 -5773830895071089700000.000000
332825110087067590000000000000000000000.000000 -11879703183468951000000.000000
538522340430300870000000000000000000000.000000 20143844528490830000000.000000
871347450517368380000000000000000000000.000000 -128389338753018480000000.000000
1409869790947669100000000000000000000000.000000 -137096201955809390000000.000000
2281217241465037500000000000000000000000.000000 -21103075220323727000000.000000
3691087032412706900000000000000000000000.000000 144032177727524180000000.000000
5972304273877744700000000000000000000000.000000 -63751947518740210000000.000000
9663391306290451600000000000000000000000.000000 -409074996578583020000000.000000
15635695580168196000000000000000000000000.000000 -472236648286964520000000.000000
25299086886458650000000000000000000000000.000000 1537130290174069500000000.000000
40934782466626846000000000000000000000000.000000 -2847586989170396100000000.000000
66233869353085492000000000000000000000000.000000 -6148521160696278100000000.000000
107168651819712330000000000000000000000000.000000 -6006850166210188700000000.000000
173402521172797830000000000000000000000000.000000 -4335132431274334300000000.000000
280571172992510160000000000000000000000000.000000 -10332537864518784000000000.000000
453973694165307960000000000000000000000000.000000 -34001038676661446000000000.000000
734544867157818050000000000000000000000000.000000 -90442762879919445000000000.000000
1188518561323126000000000000000000000000000.000000 755578637259143230000000.000000
1923063428480943900000000000000000000000000.000000 -244354131289606920000000000.000000
3111581989804070100000000000000000000000000.000000 161391596918552990000000000.000000
5034645418285014000000000000000000000000000.000000 -333361294758733990000000000.000000
8146227408089083400000000000000000000000000.000000 -790637486027967480000000000.000000
13180872826374099000000000000000000000000000.000000 1114629605684688100000000000.000000
21327100234463182000000000000000000000000000.000000 -1679197963444719900000000000.000000
34507973060837281000000000000000000000000000.000000 -563359431940417200000000000.000000
55835073295300463000000000000000000000000000.000000 -2243766321204751700000000000.000000
90343046356137748000000000000000000000000000.000000 2147052255635581400000000000.000000
146178119651438210000000000000000000000000000.000000 -8104638694696474000000000000.000000
236521166007575940000000000000000000000000000.000000 -25764627067626977000000000000.000000
382699285659014170000000000000000000000000000.000000 17988816195865682000000000000.000000
619220451666590110000000000000000000000000000.000000 -39846195014498178000000000000.000000
1001919737325604200000000000000000000000000000.000000 -101124226959124500000000000000.000000
1621140188992194200000000000000000000000000000.000000 -91917047916939485000000000000.000000
2623059926317798400000000000000000000000000000.000000 -64837109557571792000000000000.000000
4244200115309992700000000000000000000000000000.000000 -156908899979421950000000000000.000000
6867260041627790500000000000000000000000000000.000000 -855416567146197770000000000000.000000
11111460156937784000000000000000000000000000000.000000 646823670526611190000000000000.000000
17978720198565574000000000000000000000000000000.000000 -1234226219167524100000000000000.000000
29090180355503355000000000000000000000000000000.000000 -3122084779077729100000000000000.000000
47068900554068930000000000000000000000000000000.000000 -252539768014217580000000000000.000000
76159080909572285000000000000000000000000000000.000000 -3377100427170517400000000000000.000000
123227981463641220000000000000000000000000000000.000000 6506612846483958700000000000000.000000
199387062373213510000000000000000000000000000000.000000 -13270717221139277000000000000000.000000
322615043836854740000000000000000000000000000000.000000 -6754200854341034800000000000000.000000
522002106210068250000000000000000000000000000000.000000 -20044725116108877000000000000000.000000
844617150046922940000000000000000000000000000000.000000 -67343938137124687000000000000000.000000
1366619256256991100000000000000000000000000000000.000000 -102917383106029370000000000000000.000000
2211236406303914200000000000000000000000000000000.000000 123279020872195310000000000000000.000000
3577855662560905300000000000000000000000000000000.000000 -242121264643591820000000000000000.000000
5789092068864819500000000000000000000000000000000.000000 -118842243771396510000000000000000.000000
9366947731425724200000000000000000000000000000000.000000 -1010317528381898800000000000000000.000000
15156039800290544000000000000000000000000000000000.000000 -78594337214150223000000000000000.000000
24522987531716268000000000000000000000000000000000.000000 -1090179516196277300000000000000000.000000
39679027332006812000000000000000000000000000000000.000000 -1168773853410427500000000000000000.000000
64202014863723079000000000000000000000000000000000.000000 -2256418068406248300000000000000000.000000
103881042195729890000000000000000000000000000000000.000000 -8620024081551959900000000000000000.000000
168083057059452970000000000000000000000000000000000.000000 -2474453971645503800000000000000000.000000
271964099255182870000000000000000000000000000000000.000000 9674709380941846800000000000000000.000000
440047156314635820000000000000000000000000000000000.000000 -47176884738093785000000000000000000.000000
712011255569818690000000000000000000000000000000000.000000 -3894222643901120700000000000000000.000000
1152058411884454400000000000000000000000000000000000.000000 -134107292299344840000000000000000000.000000
1864069667454273100000000000000000000000000000000000.000000 -3569704090242694000000000000000000.000000
3016128079338727200000000000000000000000000000000000.000000 -469902865697401900000000000000000000.000000
4880197746793000300000000000000000000000000000000000.000000 63930155070710065000000000000000000.000000
7896325826131727500000000000000000000000000000000000.000000 -405648192073033410000000000000000000.000000
12776523572924728000000000000000000000000000000000000.000000 -341393518448664920000000000000000000.000000
20672849399056455000000000000000000000000000000000000.000000 -747690747629015180000000000000000000.000000
33449372971981180000000000000000000000000000000000000.000000 -3748838331862145500000000000000000000.000000
54122222371037638000000000000000000000000000000000000.000000 2466341007804043100000000000000000000.000000
87571595343018819000000000000000000000000000000000000.000000 -5586911419783474500000000000000000000.000000
141693817714056470000000000000000000000000000000000000.000000 7508061257441360800000000000000000000.000000
229265413057075280000000000000000000000000000000000000.000000 -25919945917805860000000000000000000000.000000
370959230771131740000000000000000000000000000000000000.000000 -1204612871180080000000000000000000000.000000
600224643828207060000000000000000000000000000000000000.000000 15410737076131368000000000000000000000.000000
971183874599338760000000000000000000000000000000000000.000000 -97116720442035416000000000000000000000.000000
1571408518427546000000000000000000000000000000000000000.000000 157181210501566300000000000000000000000.000000
2542592393026884800000000000000000000000000000000000000.000000 -215168781817683260000000000000000000000.000000
4114000911454431100000000000000000000000000000000000000.000000 282460949104294620000000000000000000000.000000
6656593304481315500000000000000000000000000000000000000.000000 -823456743388755380000000000000000000000.000000
10770594215935747000000000000000000000000000000000000000.000000 9304595970494411100000000000000000000.000000
17427187520417062000000000000000000000000000000000000000.000000 -814816761416153430000000000000000000000.000000
28197781736352807000000000000000000000000000000000000000.000000 -2166641633129412900000000000000000000000.000000
45624969256769870000000000000000000000000000000000000000.000000 -778927605529960700000000000000000000000.000000
73822750993122682000000000000000000000000000000000000000.000000 2498948632075641800000000000000000000000.000000
119447720249892550000000000000000000000000000000000000000.000000 -12526644632277047000000000000000000000000.000000
193270471243015230000000000000000000000000000000000000000.000000 -1222889756122122600000000000000000000000.000000
312718191492907780000000000000000000000000000000000000000.000000 -13760168212365449000000000000000000000000.000000
505988662735923000000000000000000000000000000000000000000.000000 -14972424144521292000000000000000000000000.000000
818706854228830820000000000000000000000000000000000000000.000000 14802282961060823000000000000000000000000.000000
1324695516964753800000000000000000000000000000000000000000.000000 -70608591136094731000000000000000000000000.000000
2143402371193584700000000000000000000000000000000000000000.000000 -55806308175033908000000000000000000000000.000000
3468097888158338500000000000000000000000000000000000000000.000000 -126585040494589110000000000000000000000000.000000
5611500259351922800000000000000000000000000000000000000000.000000 -530500210029743060000000000000000000000000.000000
9079598147510260600000000000000000000000000000000000000000.000000 -790135655990419110000000000000000000000000.000000
14691098406862182000000000000000000000000000000000000000000.000000 -1587076959319257000000000000000000000000000.000000
23770696554372443000000000000000000000000000000000000000000.000000 -122501652091537850000000000000000000000000.000000
38461794961234622000000000000000000000000000000000000000000.000000 -4497171761227122700000000000000000000000000.000000
62232491515607067000000000000000000000000000000000000000000.000000 2678702792401627600000000000000000000000000.000000
100694286476841680000000000000000000000000000000000000000000.000000 -17476902365059399000000000000000000000000000.000000
162926777992448730000000000000000000000000000000000000000000.000000 -7905439948307242400000000000000000000000000.000000
263621064469290410000000000000000000000000000000000000000000.000000 -7339210089750800800000000000000000000000000.000000
426547842461739100000000000000000000000000000000000000000000.000000 -59846140435119289000000000000000000000000000.000000
690168906931029510000000000000000000000000000000000000000000.000000 4965400298110334100000000000000000000000000.000000
1116716749392768600000000000000000000000000000000000000000000.000000 -54880740137008955000000000000000000000000000.000000
1806885656323798100000000000000000000000000000000000000000000.000000 -49828227552966861000000000000000000000000000.000000
2923602405716566900000000000000000000000000000000000000000000.000000 73696993898269169000000000000000000000000000.000000
4730488062040365400000000000000000000000000000000000000000000.000000 91990573943938820000000000000000000000000000.000000
7654090467756932300000000000000000000000000000000000000000000.000000 -411866887885362450000000000000000000000000000.000000
12384578529797298000000000000000000000000000000000000000000000.000000 -319876313941423630000000000000000000000000000.000000
20038668997554230000000000000000000000000000000000000000000000.000000 -731743201826786070000000000000000000000000000.000000
32423247527351529000000000000000000000000000000000000000000000.000000 376325075225204270000000000000000000000000000.000000
52461916524905759000000000000000000000000000000000000000000000.000000 -2664939051224409500000000000000000000000000000.000000
84885164052257288000000000000000000000000000000000000000000000.000000 -2291401569149021500000000000000000000000000000.000000
137347080577163050000000000000000000000000000000000000000000000.000000 -4961915806673063600000000000000000000000000000.000000
222232244629420350000000000000000000000000000000000000000000000.000000 4170239352125226500000000000000000000000000000.000000
359579325206583370000000000000000000000000000000000000000000000.000000 -42103806934825816000000000000000000000000000000.000000
581811569836003720000000000000000000000000000000000000000000000.000000 -981232788735347420000000000000000000000000000.000000
941390895042587000000000000000000000000000000000000000000000000.000000 -134428892056742600000000000000000000000000000000.000000
1523202464878590700000000000000000000000000000000000000000000000.000000 12399214330383026000000000000000000000000000000.000000
2464593359921177700000000000000000000000000000000000000000000000.000000 -122029677726359570000000000000000000000000000000.000000
3987795824799768100000000000000000000000000000000000000000000000.000000 -474916669747908150000000000000000000000000000000.000000
6452389184720945800000000000000000000000000000000000000000000000.000000 -5708990770823839500000000000000000000000000000.000000
10440185009520713000000000000000000000000000000000000000000000000.000000 -1211733291107359900000000000000000000000000000000.000000
16892574194241658000000000000000000000000000000000000000000000000.000000 -766432010983100460000000000000000000000000000000.000000
27332759203762368000000000000000000000000000000000000000000000000.000000 -3716552991806319500000000000000000000000000000000.000000
44225333398004029000000000000000000000000000000000000000000000000.000000 3168489877807230900000000000000000000000000000000.000000
71558092601766398000000000000000000000000000000000000000000000000.000000 -5280816463012051600000000000000000000000000000000.000000
115783425999770440000000000000000000000000000000000000000000000000.000000 9579686513442402700000000000000000000000000000000.000000
187341518601536830000000000000000000000000000000000000000000000000.000000 -26307029471956253000000000000000000000000000000000.000000
303124944601307260000000000000000000000000000000000000000000000000.000000 2192252455996354400000000000000000000000000000000.000000
490466463202844040000000000000000000000000000000000000000000000000.000000 -70882829410548792000000000000000000000000000000000.000000
793591407804151350000000000000000000000000000000000000000000000000.000000 53755857098077273000000000000000000000000000000000.000000
1284057871006995400000000000000000000000000000000000000000000000000.000000 -92805353970512335000000000000000000000000000000000.000000
2077649278811146700000000000000000000000000000000000000000000000000.000000 -39095168798601653000000000000000000000000000000000.000000
3361707149818142100000000000000000000000000000000000000000000000000.000000 -131900522769113990000000000000000000000000000000000.000000
5439356428629288900000000000000000000000000000000000000000000000000.000000 -170995691567715640000000000000000000000000000000000.000000
8801063578447431800000000000000000000000000000000000000000000000000.000000 445757999385925390000000000000000000000000000000000.000000
14240420007076720000000000000000000000000000000000000000000000000000.000000 -1683649886205200200000000000000000000000000000000000.000000
23041483585524152000000000000000000000000000000000000000000000000000.000000 -27768531109287155000000000000000000000000000000000.000000
37281903592600872000000000000000000000000000000000000000000000000000.000000 -1712879918951818200000000000000000000000000000000000.000000
60323387178125026000000000000000000000000000000000000000000000000000.000000 1251045401555252900000000000000000000000000000000000.000000
97605290770725892000000000000000000000000000000000000000000000000000.000000 -11288638646743894000000000000000000000000000000000000.000000
157928677948850910000000000000000000000000000000000000000000000000000.000000 -12323381805974173000000000000000000000000000000000000.000000
255533968719576800000000000000000000000000000000000000000000000000000.000000 -4232508741710294900000000000000000000000000000000000.000000
413462646668427700000000000000000000000000000000000000000000000000000.000000 -16555890547684468000000000000000000000000000000000000.000000
668996615388004500000000000000000000000000000000000000000000000000000.000000 -20811783315592058000000000000000000000000000000000000.000000
1082459262056432200000000000000000000000000000000000000000000000000000.000000 -85211391462940964000000000000000000000000000000000000.000000
1751455877444436900000000000000000000000000000000000000000000000000000.000000 162939894542747700000000000000000000000000000000000000.000000
2833915139500869000000000000000000000000000000000000000000000000000000.000000 -232156612086739270000000000000000000000000000000000000.000000
4585371016945305500000000000000000000000000000000000000000000000000000.000000 -452340602760463780000000000000000000000000000000000000.000000
7419286156446174100000000000000000000000000000000000000000000000000000.000000 -447476725311426530000000000000000000000000000000000000.000000
12004657173391480000000000000000000000000000000000000000000000000000000.000000 -279860025529219940000000000000000000000000000000000000.000000
19423943329837654000000000000000000000000000000000000000000000000000000.000000 -727336750840646470000000000000000000000000000000000000.000000
31428600503229136000000000000000000000000000000000000000000000000000000.000000 2056297727685284500000000000000000000000000000000000000.000000
50852543833066787000000000000000000000000000000000000000000000000000000.000000 -6695688525228502700000000000000000000000000000000000000.000000
82281144336295923000000000000000000000000000000000000000000000000000000.000000 323260778151398430000000000000000000000000000000000000.000000
133133688169362710000000000000000000000000000000000000000000000000000000.000000 -6369434591723850600000000000000000000000000000000000000.000000
215414832505658620000000000000000000000000000000000000000000000000000000.000000 -18318110761912578000000000000000000000000000000000000000.000000
348548520675021310000000000000000000000000000000000000000000000000000000.000000 -29380812947538213000000000000000000000000000000000000000.000000
563963353180679980000000000000000000000000000000000000000000000000000000.000000 41042146203814586000000000000000000000000000000000000000.000000
912511873855701290000000000000000000000000000000000000000000000000000000.000000 -67717146712011464000000000000000000000000000000000000000.000000
1476475227036381300000000000000000000000000000000000000000000000000000000.000000 -26627110022544819000000000000000000000000000000000000000.000000
2388987100892082500000000000000000000000000000000000000000000000000000000.000000 -94440037705860401000000000000000000000000000000000000000.000000
3865462327928464200000000000000000000000000000000000000000000000000000000.000000 271251710733262330000000000000000000000000000000000000000.000000
6254449428820547100000000000000000000000000000000000000000000000000000000.000000 -65514184372016749000000000000000000000000000000000000000.000000
10119911756749011000000000000000000000000000000000000000000000000000000000.000000 -429098751442448880000000000000000000000000000000000000000.000000
16374361185569559000000000000000000000000000000000000000000000000000000000.000000 -494996059699682100000000000000000000000000000000000000000.000000
26494272942318570000000000000000000000000000000000000000000000000000000000.000000 -924094811142130980000000000000000000000000000000000000000.000000
42868634127888125000000000000000000000000000000000000000000000000000000000.000000 -4557641738535153500000000000000000000000000000000000000000.000000
69362907070206701000000000000000000000000000000000000000000000000000000000.000000 5872522912598086100000000000000000000000000000000000000000.000000
112231541198094830000000000000000000000000000000000000000000000000000000000.000000 -8839434279714446900000000000000000000000000000000000000000.000000
181594448268301530000000000000000000000000000000000000000000000000000000000.000000 -2966911367116360800000000000000000000000000000000000000000.000000
293825989466396330000000000000000000000000000000000000000000000000000000000.000000 -36902492624050604000000000000000000000000000000000000000000.000000
475420437734697830000000000000000000000000000000000000000000000000000000000.000000 -24372809081931096000000000000000000000000000000000000000000.000000
769246427201094160000000000000000000000000000000000000000000000000000000000.000000 -20645779926545255000000000000000000000000000000000000000000.000000
1244666864935792000000000000000000000000000000000000000000000000000000000000.000000 -45018589008476351000000000000000000000000000000000000000000.000000
2013913292136886000000000000000000000000000000000000000000000000000000000000.000000 -266580664324703100000000000000000000000000000000000000000000.000000
3258580157072678100000000000000000000000000000000000000000000000000000000000.000000 214402256149301310000000000000000000000000000000000000000000.000000
5272493449209564100000000000000000000000000000000000000000000000000000000000.000000 -377018422981662510000000000000000000000000000000000000000000.000000
8531073606282242300000000000000000000000000000000000000000000000000000000000.000000 -162420007403130360000000000000000000000000000000000000000000.000000
13803567055491806000000000000000000000000000000000000000000000000000000000000.000000 -1343299771372749700000000000000000000000000000000000000000000.000000
22334640661774048000000000000000000000000000000000000000000000000000000000000.000000 -205575081833913800000000000000000000000000000000000000000000.000000
36138207717265850000000000000000000000000000000000000000000000000000000000000.000000 -4764320217158490700000000000000000000000000000000000000000000.000000
58472848379039895000000000000000000000000000000000000000000000000000000000000.000000 -2981623324308673400000000000000000000000000000000000000000000.000000
94611056096305745000000000000000000000000000000000000000000000000000000000000.000000 -2548503304566992400000000000000000000000000000000000000000000.000000
153083904475345640000000000000000000000000000000000000000000000000000000000000.000000 -5523849527140279100000000000000000000000000000000000000000000.000000
247694960571651380000000000000000000000000000000000000000000000000000000000000.000000 -8084907035178044800000000000000000000000000000000000000000000.000000
400778865046997050000000000000000000000000000000000000000000000000000000000000.000000 12102252145825521000000000000000000000000000000000000000000000.000000
648473825618648430000000000000000000000000000000000000000000000000000000000000.000000 -37562176784553898000000000000000000000000000000000000000000000.000000
1049252690665645500000000000000000000000000000000000000000000000000000000000000.000000 -25510141452611471000000000000000000000000000000000000000000000.000000
1697726516284293900000000000000000000000000000000000000000000000000000000000000.000000 -63072318237165368000000000000000000000000000000000000000000000.000000
2746979206949939400000000000000000000000000000000000000000000000000000000000000.000000 -88582459689776839000000000000000000000000000000000000000000000.000000
4444705723234233700000000000000000000000000000000000000000000000000000000000000.000000 259922228658891680000000000000000000000000000000000000000000000.000000
7191684930184172700000000000000000000000000000000000000000000000000000000000000.000000 -905509587939941020000000000000000000000000000000000000000000000.000000
11636390653418406000000000000000000000000000000000000000000000000000000000000000.000000 20086725553237378000000000000000000000000000000000000000000000.000000
18828075583602579000000000000000000000000000000000000000000000000000000000000000.000000 -885422862386703640000000000000000000000000000000000000000000000.000000
30464466237020987000000000000000000000000000000000000000000000000000000000000000.000000 780971889509869270000000000000000000000000000000000000000000000.000000
49292541820623566000000000000000000000000000000000000000000000000000000000000000.000000 -2767147312213981300000000000000000000000000000000000000000000000.000000
79757008057644554000000000000000000000000000000000000000000000000000000000000000.000000 -1986175422704112000000000000000000000000000000000000000000000000.000000
129049549878268110000000000000000000000000000000000000000000000000000000000000000.000000 -17920573069576260000000000000000000000000000000000000000000000000.000000
208806557935912660000000000000000000000000000000000000000000000000000000000000000.000000 1388394470239767600000000000000000000000000000000000000000000000.000000
337856107814180770000000000000000000000000000000000000000000000000000000000000000.000000 -16532178599336492000000000000000000000000000000000000000000000000.000000
546662665750093430000000000000000000000000000000000000000000000000000000000000000.000000 -15169495137804868000000000000000000000000000000000000000000000000.000000
884518773564274200000000000000000000000000000000000000000000000000000000000000000.000000 -31675962728433216000000000000000000000000000000000000000000000000.000000
1431181439314367600000000000000000000000000000000000000000000000000000000000000000.000000 -46794035848821797000000000000000000000000000000000000000000000000.000000
2315700212878641900000000000000000000000000000000000000000000000000000000000000000.000000 26739449056469598000000000000000000000000000000000000000000000000.000000
3746881652193009800000000000000000000000000000000000000000000000000000000000000000.000000 20157430827184774000000000000000000000000000000000000000000000000.000000
6062581865071651300000000000000000000000000000000000000000000000000000000000000000.000000 -714971730156064030000000000000000000000000000000000000000000000000.000000
9809463517264661900000000000000000000000000000000000000000000000000000000000000000.000000 829334296889887850000000000000000000000000000000000000000000000000.000000
15872045382336313000000000000000000000000000000000000000000000000000000000000000000.000000 -1248937959006795400000000000000000000000000000000000000000000000000.000000
25681508899600975000000000000000000000000000000000000000000000000000000000000000000.000000 -419603662116907540000000000000000000000000000000000000000000000000.000000
41553554281937288000000000000000000000000000000000000000000000000000000000000000000.000000 -1668541621123702900000000000000000000000000000000000000000000000000.000000
67235063181538260000000000000000000000000000000000000000000000000000000000000000000.000000 -5456493112077119200000000000000000000000000000000000000000000000000.000000
108788617463475540000000000000000000000000000000000000000000000000000000000000000000.000000 -8411819297026005300000000000000000000000000000000000000000000000000.000000
176023680645013800000000000000000000000000000000000000000000000000000000000000000000.000000 -2961908203178170900000000000000000000000000000000000000000000000000.000000
284812298108489320000000000000000000000000000000000000000000000000000000000000000000.000000 -38333674167354816000000000000000000000000000000000000000000000000000.000000
460835978753503120000000000000000000000000000000000000000000000000000000000000000000.000000 2316870416708258100000000000000000000000000000000000000000000000000.000000
745648276861992430000000000000000000000000000000000000000000000000000000000000000000.000000 -36016803750646558000000000000000000000000000000000000000000000000000.000000
1206484255615495500000000000000000000000000000000000000000000000000000000000000000000.000000 -33699933333938300000000000000000000000000000000000000000000000000000.000000
1952132532477487900000000000000000000000000000000000000000000000000000000000000000000.000000 -177556523753187420000000000000000000000000000000000000000000000000000.000000
3158616788092983400000000000000000000000000000000000000000000000000000000000000000000.000000 -36859302083995015000000000000000000000000000000000000000000000000000.000000
5110749320570471300000000000000000000000000000000000000000000000000000000000000000000.000000 -214415825837182430000000000000000000000000000000000000000000000000000.000000
8269366108663455100000000000000000000000000000000000000000000000000000000000000000000.000000 180294643336569900000000000000000000000000000000000000000000000000000.000000
13380115429233926000000000000000000000000000000000000000000000000000000000000000000000.000000 -1594849345028630000000000000000000000000000000000000000000000000000000.000000
21649481537897381000000000000000000000000000000000000000000000000000000000000000000000.000000 -18534963333666065000000000000000000000000000000000000000000000000000.000000
35029596967131306000000000000000000000000000000000000000000000000000000000000000000000.000000 -1614226806695644600000000000000000000000000000000000000000000000000000.000000
56679078505028690000000000000000000000000000000000000000000000000000000000000000000000.000000 1819796400032668200000000000000000000000000000000000000000000000000000.000000
91708675472159997000000000000000000000000000000000000000000000000000000000000000000000.000000 -5378509360096552600000000000000000000000000000000000000000000000000000.000000
148387753977188700000000000000000000000000000000000000000000000000000000000000000000000.000000 10244779733517243000000000000000000000000000000000000000000000000000000.000000
240096429449348700000000000000000000000000000000000000000000000000000000000000000000000.000000 -17470045440313615000000000000000000000000000000000000000000000000000000.000000
